,name,method,bar,kind,bands,link,paper_name,cr,err_cr_l,err_cr_r,cr_l,cr_r,err_range,altname,r25,r25_NED
990,NGC7713,potential-density,False,stellar,H-band,https://iopscience.iop.org/article/10.1088/0067-0049/182/2/559/pdf,Buta & Zhang (2009),55.70,0.00,0.00,55.70,55.70,0.00,NGC 7713,147.27,134.00
991,NGC7713,potential-density,False,stellar,H-band,https://iopscience.iop.org/article/10.1088/0067-0049/182/2/559/pdf,Buta & Zhang (2009),67.90,0.00,0.00,67.90,67.90,0.00,NGC 7713,147.27,134.00
992,NGC7723,potential-density,False,stellar,H-band,https://iopscience.iop.org/article/10.1088/0067-0049/182/2/559/pdf,Buta & Zhang (2009),9.30,0.00,0.00,9.30,9.30,0.00,NGC 7723,94.00,104.00
993,NGC7723,potential-density,False,stellar,H-band,https://iopscience.iop.org/article/10.1088/0067-0049/182/2/559/pdf,Buta & Zhang (2009),20.70,0.00,0.00,20.70,20.70,0.00,NGC 7723,94.00,104.00
994,NGC7723,potential-density,False,stellar,H-band,https://iopscience.iop.org/article/10.1088/0067-0049/182/2/559/pdf,Buta & Zhang (2009),40.10,0.00,0.00,40.10,40.10,0.00,NGC 7723,94.00,104.00
995,NGC7727,potential-density,False,stellar,H-band,https://iopscience.iop.org/article/10.1088/0067-0049/182/2/559/pdf,Buta & Zhang (2009),29.10,0.00,0.00,29.10,29.10,0.00,NGC 7727,108.67,140.30
996,NGC7727,potential-density,False,stellar,H-band,https://iopscience.iop.org/article/10.1088/0067-0049/182/2/559/pdf,Buta & Zhang (2009),114.50,0.00,0.00,114.50,114.50,0.00,NGC 7727,108.67,140.30
997,NGC7741,potential-density,False,stellar,H-band,https://iopscience.iop.org/article/10.1088/0067-0049/182/2/559/pdf,Buta & Zhang (2009),51.90,6.80,6.80,45.10,58.70,13.60,NGC 7741,108.92,130.95
998,IC4444,potential-density,False,stellar,H-band,https://iopscience.iop.org/article/10.1088/0067-0049/182/2/559/pdf,Buta & Zhang (2009),9.70,0.40,0.40,9.30,10.10,0.80,IC 4441,33.97,52.15
999,IC4444,potential-density,False,stellar,H-band,https://iopscience.iop.org/article/10.1088/0067-0049/182/2/559/pdf,Buta & Zhang (2009),41.40,0.00,0.00,41.40,41.40,0.00,IC 4441,33.97,52.15
1000,IC5325,potential-density,False,stellar,H-band,https://iopscience.iop.org/article/10.1088/0067-0049/182/2/559/pdf,Buta & Zhang (2009),15.10,0.00,0.00,15.10,15.10,0.00,IC 5325,86.52,82.65
1001,IC5325,potential-density,False,stellar,H-band,https://iopscience.iop.org/article/10.1088/0067-0049/182/2/559/pdf,Buta & Zhang (2009),25.50,0.00,0.00,25.50,25.50,0.00,IC 5325,86.52,82.65
1002,IC5325,potential-density,False,stellar,H-band,https://iopscience.iop.org/article/10.1088/0067-0049/182/2/559/pdf,Buta & Zhang (2009),40.40,1.70,1.70,38.70,42.10,3.40,IC 5325,86.52,82.65
1003,ESO138-10,potential-density,False,stellar,H-band,https://iopscience.iop.org/article/10.1088/0067-0049/182/2/559/pdf,Buta & Zhang (2009),16.80,0.60,0.60,16.20,17.40,1.20,ESO 138- G 010,165.62,168.70
1004,ESO138-10,potential-density,False,stellar,H-band,https://iopscience.iop.org/article/10.1088/0067-0049/182/2/559/pdf,Buta & Zhang (2009),79.90,0.00,0.00,79.90,79.90,0.00,ESO 138- G 010,165.62,168.70
1005,ESO138-10,potential-density,False,stellar,H-band,https://iopscience.iop.org/article/10.1088/0067-0049/182/2/559/pdf,Buta & Zhang (2009),137.40,0.00,0.00,137.40,137.40,0.00,ESO 138- G 010,165.62,168.70
1006,NGC0289,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),61.00,9.50,9.50,51.50,70.50,19.00,NGC 0289,100.72,153.85
1007,NGC0578,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),78.90,15.80,15.80,63.10,94.70,31.60,NGC 0578,144.58,146.95
1008,NGC0613,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),126.20,14.60,14.60,111.60,140.80,29.20,NGC 0613,161.48,164.85
1009,NGC1073,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),48.70,4.40,4.40,44.30,53.10,8.80,NGC 1073,106.20,146.95
1010,NGC1187,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),74.10,16.10,16.10,58.00,90.20,32.20,NGC 1187,124.77,164.85
1011,NGC1241,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),41.50,4.00,4.00,37.50,45.50,8.00,NGC 1241,80.93,84.55
1012,NGC1302,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),50.40,4.60,4.60,45.80,55.00,9.20,NGC 1302,127.68,116.70
1013,NGC1317,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),54.50,10.40,10.40,44.10,64.90,20.80,NGC 1317,92.07,82.65
1014,NGC1832,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),32.80,3.10,3.10,29.70,35.90,6.20,NGC 1832,74.15,77.10
1015,NGC3261,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),44.10,4.40,4.40,39.70,48.50,8.80,NGC 3261,109.68,111.45
1016,NGC3275,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),44.20,4.60,4.60,39.60,48.80,9.20,NGC 3275,82.63,84.55
1017,NGC3504,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),44.50,5.60,5.60,38.90,50.10,11.20,NGC 3504,74.32,80.75
1018,NGC3507,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),34.20,2.60,2.60,31.60,36.80,5.20,NGC 3507,87.52,101.65
1019,NGC3513,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),43.50,5.40,5.40,38.10,48.90,10.80,NGC 3513,84.55,84.55
1020,NGC3583,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),32.10,1.80,1.80,30.30,33.90,3.60,NGC 3583,67.16,84.55
1021,NGC3686,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),35.60,5.10,5.10,30.50,40.70,10.20,NGC 3686,87.12,97.10
1022,NGC3726,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),83.50,13.90,13.90,69.60,97.40,27.80,NGC 3726,169.48,185.00
1023,NGC4051,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),98.00,14.00,14.00,84.00,112.00,28.00,NGC 4051,177.06,157.45
1024,NGC4123,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),69.10,9.40,9.40,59.70,78.50,18.80,NGC 4123,95.31,130.95
1025,NGC4303,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),89.10,8.50,8.50,80.60,97.60,17.00,MESSIER 061,206.60,193.70
1026,NGC4314,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),81.70,10.20,10.20,71.50,91.90,20.40,NGC 4314,110.95,125.05
1027,NGC4394,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),76.70,10.00,10.00,66.70,86.70,20.00,NGC 4394,104.74,108.90
1028,NGC4450,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),52.30,4.40,4.40,47.90,56.70,8.80,NGC 4450,163.73,157.45
1029,NGC4457,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),39.90,2.80,2.80,37.10,42.70,5.60,NGC 4457,83.78,80.75
1030,NGC4548,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),95.20,11.90,11.90,83.30,107.10,23.80,MESSIER 091,166.39,161.10
1031,NGC4579,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),71.10,8.40,8.40,62.70,79.50,16.80,MESSIER 058,150.36,176.65
1032,NGC4643,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),69.10,4.60,4.60,64.50,73.70,9.20,NGC 4643,67.16,92.70
1033,NGC4665,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),55.20,11.80,11.80,43.40,67.00,23.60,NGC 4665,135.56,114.05
1034,NGC4902,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),44.30,4.40,4.40,39.90,48.70,8.80,NGC 4902,80.01,90.60
1035,NGC4930,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),46.60,3.90,3.90,42.70,50.50,7.80,NGC 4930,126.51,134.00
1036,NGC4995,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),64.20,5.50,5.50,58.70,69.70,11.00,NGC 4995,72.80,73.65
1037,NGC5701,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),64.60,10.80,10.80,53.80,75.40,21.60,NGC 5701,59.86,127.95
1038,NGC5850,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),105.10,11.70,11.70,93.40,116.80,23.40,NGC 5850,100.49,127.95
1039,NGC5921,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),71.40,7.10,7.10,64.30,78.50,14.20,NGC 5921,90.60,146.95
1040,NGC6384,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),72.50,8.10,8.10,64.40,80.60,16.20,NGC 6384,73.64,185.00
1041,NGC6782,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),37.10,2.60,2.60,34.50,39.70,5.20,NGC 6782,72.63,65.65
1042,NGC7552,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),65.00,5.90,5.90,59.10,70.90,11.80,NGC 7552,115.38,101.65
1043,NGC7723,model,False,stellar,H-band,https://arxiv.org/pdf/0806.0471.pdf,Rautiainen & Laurikainen (2008),33.50,4.20,4.20,29.30,37.70,8.40,NGC 7723,94.00,104.00
1044,UGC11058,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),25.28,0.00,0.00,25.28,25.28,0.00,UGC 11058,39.37,44.35
1045,UGC11058,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),11.98,0.00,0.00,11.98,11.98,0.00,UGC 11058,39.37,44.35
1046,UGC10005,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),14.79,0.00,0.00,14.79,14.79,0.00,UGC 10005,23.39,38.65
1047,UGC10005,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),29.19,0.00,0.00,29.19,29.19,0.00,UGC 10005,23.39,38.65
1048,UGC10005,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),33.47,0.00,0.00,33.47,33.47,0.00,UGC 10005,23.39,38.65
1049,UGC9734,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),27.50,0.00,0.00,27.50,27.50,0.00,UGC 09734,34.68,39.55
1050,UGC6903,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),17.19,0.00,0.00,17.19,17.19,0.00,UGC 06903,64.14,78.90
1051,UGC6903,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),51.57,0.00,0.00,51.57,51.57,0.00,UGC 06903,64.14,78.90
1052,UGC4500,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),21.71,0.00,0.00,21.71,21.71,0.00,UGC 04500,29.72,44.35
1053,UGC1285,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),19.82,0.00,0.00,19.82,19.82,0.00,UGC 01285,33.28,37.75
1054,UGC1014,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),18.05,0.00,0.00,18.05,18.05,0.00,UGC 01014,35.00,35.25
1055,UGC1014,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),3.44,0.00,0.00,3.44,3.44,0.00,UGC 01014,35.00,35.25
1056,NGC7479,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),60.35,0.00,0.00,60.35,60.35,0.00,NGC 7479,109.43,122.20
1057,NGC7479,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),106.95,0.00,0.00,106.95,106.95,0.00,NGC 7479,109.43,122.20
1058,NGC5768,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),15.65,0.00,0.00,15.65,15.65,0.00,NGC 5768,38.29,55.85
1059,NGC5768,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),22.76,0.00,0.00,22.76,22.76,0.00,NGC 5768,38.29,55.85
1060,NGC3061,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),4.38,0.00,0.00,4.38,4.38,0.00,NGC 3061,47.33,49.80
1061,NGC3061,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),14.38,0.00,0.00,14.38,14.38,0.00,NGC 3061,47.33,49.80
1062,NGC3061,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),21.25,0.00,0.00,21.25,21.25,0.00,NGC 3061,47.33,49.80
1063,NGC3061,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),36.25,0.00,0.00,36.25,36.25,0.00,NGC 3061,47.33,49.80
1064,NGC864,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),21.84,0.00,0.00,21.84,21.84,0.00,NGC 0864,111.72,140.30
1065,NGC864,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),9.71,0.00,0.00,9.71,9.71,0.00,NGC 0864,111.72,140.30
1066,NGC575,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),5.97,0.00,0.00,5.97,5.97,0.00,NGC 0575,43.46,50.95
1067,NGC575,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),19.54,0.00,0.00,19.54,19.54,0.00,NGC 0575,43.46,50.95
1068,NGC575,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),25.51,0.00,0.00,25.51,25.51,0.00,NGC 0575,43.46,50.95
1069,IC5355,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),13.41,0.00,0.00,13.41,13.41,0.00,IC 5355,30.21,30.00
1070,IC5355,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),18.91,0.00,0.00,18.91,18.91,0.00,IC 5355,30.21,30.00
1071,IC35,bar-torque,False,both,"Halpha,r",https://arxiv.org/pdf/0707.4127.pdf,Verley et al. (2007),21.71,0.00,0.00,21.71,21.71,0.00,IC 0035,27.11,30.00
1072,PGC8974,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),60.00,4.80,4.80,55.20,64.80,9.60,NGC 0895,100.03,108.90
1073,PGC47404,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),143.10,11.10,11.10,132.00,154.20,22.20,MESSIER 051a,414.11,336.60
1074,PGC40614,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),50.40,0.60,0.60,49.80,51.00,1.20,NGC 4394,104.74,108.90
1075,PGC54445,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),94.20,8.40,8.40,85.80,102.60,16.80,NGC 5905,96.63,119.45
1076,PGC27077,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),153.00,16.80,16.80,136.20,169.80,33.60,NGC 2903,358.20,377.70
1077,PGC31982,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),26.10,0.90,0.90,25.20,27.00,1.80,NGC 3346,79.09,86.50
1078,PGC31968,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),78.00,5.40,5.40,72.60,83.40,10.80,NGC 3344,200.97,212.40
1079,PGC37229,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),32.70,3.30,3.30,29.40,36.00,6.60,NGC 3938,161.85,161.10
1080,PGC5139,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),29.10,2.70,2.70,26.40,31.80,5.40,NGC 0514,104.98,104.00
1081,PGC40153,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),116.70,8.10,8.10,108.60,124.80,16.20,MESSIER 100,182.86,222.40
1082,PGC34767,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),63.60,5.40,5.40,58.20,69.00,10.80,NGC 3631,111.46,150.35
1083,PGC37617,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),114.90,0.90,0.90,114.00,115.80,1.80,MESSIER 109,211.90,227.55
1084,PGC8631,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),55.80,0.00,0.00,55.80,55.80,0.00,NGC 0864,111.72,140.30
1085,PGC32778,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),24.30,0.30,0.30,24.00,24.60,0.60,NGC 3464,71.14,77.10
1086,PGC40001,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),78.30,1.50,1.50,76.80,79.80,3.00,MESSIER 061,206.60,193.70
1087,PGC60459,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),93.00,13.80,13.80,79.20,106.80,27.60,NGC 6384,73.64,185.00
1088,PGC49514,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),44.70,2.10,2.10,42.60,46.80,4.20,NGC 5371,119.43,130.95
1089,PGC31428,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),43.20,4.20,4.20,39.00,47.40,8.40,NGC 3294,92.28,106.45
1090,PGC33166,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),75.60,12.00,12.00,63.60,87.60,24.00,NGC 3486,174.63,212.40
1091,PGC31883,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),57.60,3.00,3.00,54.60,60.60,6.00,NGC 3338,36.91,176.65
1092,PGC5974,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),88.80,4.20,4.20,84.60,93.00,8.40,MESSIER 074,296.57,314.15
1093,PGC30087,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),81.30,0.90,0.90,80.40,82.20,1.80,NGC 3184,221.88,222.40
1094,PGC36875,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),36.30,2.70,2.70,33.60,39.00,5.40,NGC 3893,80.75,134.00
1095,PGC51795,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),24.60,0.60,0.60,24.00,25.20,1.20,NGC 5660,79.09,82.65
1096,PGC48130,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),106.20,2.40,2.40,103.80,108.60,4.80,NGC 5248,122.21,185.00
1097,PGC41812,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),79.80,7.80,7.80,72.00,87.60,15.60,NGC 4535,244.41,212.40
1098,PGC42168,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),84.90,1.50,1.50,83.40,86.40,3.00,MESSIER 058,150.36,176.65
1099,PGC49555,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),113.40,3.60,3.60,109.80,117.00,7.20,NGC 5364,114.06,202.80
1100,MESSIER033,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),208.20,14.40,14.40,193.80,222.60,28.80,MESSIER 033,1862.61,2123.85
1101,MESSIER051a,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),143.10,11.10,11.10,132.00,154.20,22.20,MESSIER 051a,414.11,336.60
1102,MESSIER081,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),339.30,26.70,26.70,312.60,366.00,53.40,MESSIER 081,648.82,807.45
1103,MESSIER083,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),188.10,41.70,41.70,146.40,229.80,83.40,MESSIER 083,408.43,386.45
1104,MESSIER095,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),48.60,3.00,3.00,45.60,51.60,6.00,MESSIER 095,216.83,222.40
1105,MESSIER099,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),109.80,13.20,13.20,96.60,123.00,26.40,MESSIER 099,151.05,161.10
1106,MESSIER101,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),171.00,18.00,18.00,153.00,189.00,36.00,MESSIER 101,719.65,865.20
1107,NGC0157,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),33.60,2.40,2.40,31.20,36.00,4.80,NGC 0157,110.95,125.05
1108,NGC0210,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),104.40,7.80,7.80,96.60,112.20,15.60,NGC 0210,149.32,150.35
1109,NGC0289,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),84.30,15.30,15.30,69.00,99.60,30.60,NGC 0289,100.72,153.85
1110,NGC0578,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),49.80,3.00,3.00,46.80,52.80,6.00,NGC 0578,144.58,146.95
1111,NGC0613,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),100.20,2.40,2.40,97.80,102.60,4.80,NGC 0613,161.48,164.85
1112,NGC0685,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),49.20,1.80,1.80,47.40,51.00,3.60,NGC 0685,90.39,111.45
1113,NGC0753,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),24.90,2.10,2.10,22.80,27.00,4.20,NGC 0753,41.41,75.35
1114,NGC0925,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),165.00,6.00,6.00,159.00,171.00,12.00,NGC 0925,321.46,314.15
1115,NGC1042,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),34.20,3.60,3.60,30.60,37.80,7.20,NGC 1042,116.71,140.30
1116,NGC1073,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),63.60,4.80,4.80,58.80,68.40,9.60,NGC 1073,106.20,146.95
1117,NGC1084,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),24.60,0.00,0.00,24.60,24.60,0.00,NGC 1084,101.89,97.10
1118,NGC1187,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),49.80,1.80,1.80,48.00,51.60,3.60,NGC 1187,124.77,164.85
1119,NGC1232,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),73.50,2.70,2.70,70.80,76.20,5.40,NGC 1232,203.76,222.40
1120,NGC1300,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),94.50,6.90,6.90,87.60,101.40,13.80,NGC 1300,178.29,185.00
1121,NGC1365,morph,False,stellar,optical,http://articles.adsabs.harvard.edu/pdf/1995ApJ...445..591E,Elmegreen & Elmegreen (1995),291.00,3.00,3.00,288.00,294.00,6.00,NGC 1365,360.68,336.60
